ensemblid	gene.name	chromosome	start	end	gene.regulation
ENSG00000173262	SLC2A14	12	7881148	7901149	up-regulated
ENSG00000082641	NFE2L1	17	48038329	48058330	up-regulated
ENSG00000154556	SORBS2	4	185946652	185966653	up-regulated
ENSG00000153066	TXNDC11	16	11732878	11752879	up-regulated
ENSG00000001617	SEMA3F	3	50145045	50165046	up-regulated
ENSG00000123983	ACSL3	2	222850942	222870943	up-regulated
ENSG00000051341	POLQ	3	121536641	121556642	down-regulated
ENSG00000149131	SERPING1	11	57587387	57607388	down-regulated
ENSG00000141655	TNFRSF11A	18	62315287	62335288	down-regulated
ENSG00000165406	MARCH8	10	45584906	45604907	up-regulated
ENSG00000138376	BARD1	2	214799683	214819684	down-regulated
ENSG00000176890	TYMS	18	647653	667654	down-regulated
ENSG00000183814	LIN9	1	226299869	226319870	down-regulated
ENSG00000096968	JAK2	9	4974390	4994391	up-regulated
ENSG00000152193	RNF219	13	78649155	78669156	down-regulated
ENSG00000178445	GLDC	9	6635783	6655784	up-regulated
ENSG00000088766	CRLS1	20	5996090	6016091	up-regulated
ENSG00000180044	C3orf80	3	160215496	160235497	down-regulated
ENSG00000103429	BFAR	16	14622931	14642932	up-regulated
ENSG00000265962	GACAT2	18	8697621	8717622	down-regulated
ENSG00000111412	C12orf49	12	116728070	116748071	up-regulated
ENSG00000159251	ACTC1	15	34785726	34805727	down-regulated
ENSG00000150347	ARID5B	10	61891684	61911685	up-regulated
ENSG00000018236	CNTN1	12	40682439	40702440	down-regulated
ENSG00000120158	RCL1	9	4782944	4802945	up-regulated
ENSG00000130508	PXDN	2	1734852	1754853	up-regulated
ENSG00000118898	PPL	16	4950741	4970742	up-regulated
ENSG00000157303	SUSD3	9	93048688	93068689	up-regulated
ENSG00000164684	ZNF704	8	80864781	80884782	down-regulated
ENSG00000173894	CBX2	17	79768148	79788149	down-regulated
ENSG00000105854	PON2	7	95425329	95445330	up-regulated
ENSG00000142188	TMEM50B	21	33469974	33489975	up-regulated
ENSG00000116791	CRYZ	1	74723408	74743409	up-regulated
ENSG00000178295	GEN1	2	17743858	17763859	down-regulated
ENSG00000128510	CPA4	7	130283134	130303135	down-regulated
ENSG00000108960	MMD	17	55411924	55431925	up-regulated
